,timestep,samples,flow,density,velocity
843,2100,300,1942.5528000000002,38.57,50.23836
844,2400,300,2000.412,38.57,51.734646
845,2700,300,2006.7984000000001,38.57,51.899886
846,3000,300,1973.4407999999999,38.57,51.037074
847,3300,300,1988.8344,38.57,51.43516199999999
848,3600,300,1987.5312000000001,38.57,51.401574
849,3900,300,2004.3791999999999,38.57,51.837192
850,4200,300,2009.0304,38.57,51.957504
851,4500,300,2051.4312,38.57,53.054136
852,4800,300,2038.5144,38.57,52.720146
853,5100,300,2052.144,38.57,53.072604000000005
854,5400,300,1993.284,38.57,51.550236000000005
855,5700,300,2020.9823999999999,38.57,52.266654
856,6000,300,2035.0656000000001,38.57,52.630938
857,6300,300,1999.5408000000002,38.57,51.712128
858,6600,300,2034.5688000000002,38.57,52.618086
859,6900,300,2026.7136,38.57,52.414776
860,7200,300,2020.7375999999997,38.57,52.26039
861,7500,300,2049.2712,38.57,52.9983
862,7800,300,2013.1488000000002,38.57,52.0641
863,8100,300,2031.1343999999997,38.57,52.529256
864,8400,300,2015.6255999999998,38.57,52.128198000000005
865,8700,300,2029.6943999999999,38.57,52.49205
866,9000,300,1988.6327999999999,38.57,51.429978
867,9300,300,2040.0552,38.57,52.759944000000004
868,9600,300,2054.0592,38.57,53.122176
869,9900,300,2024.244,38.57,52.351002
870,1200,200,1964.124,39.9,49.103172
871,1500,300,1931.2344,39.9,48.280752
872,1800,300,1992.2112,39.9,49.805226000000005
873,2100,300,1955.8368,39.9,48.89581199999999
874,2400,300,1994.4936,39.9,49.862358
875,2700,300,1947.9671999999998,39.9,48.699144
876,3000,300,1957.5144000000003,39.9,48.93777
877,3300,300,1871.1288000000002,39.9,46.778148
878,3600,300,2017.2312,39.9,50.430761999999994
879,3900,300,1949.4216000000001,39.9,48.73548600000001
880,4200,300,1924.236,39.9,48.10584600000001
881,4500,300,1983.2472,39.9,49.581018
882,4800,300,1992.2903999999999,39.9,49.807116
883,5100,300,1975.1904000000002,39.9,49.37976
884,5400,300,1950.444,39.9,48.761082
885,5700,300,1998.1943999999999,39.9,49.954806000000005
886,6000,300,1965.7944000000002,39.9,49.144752000000004
887,6300,300,1969.6680000000001,39.9,49.241628
888,6600,300,1975.9104,39.9,49.397634000000004
889,6900,300,1999.1448,39.9,49.978457999999996
890,7200,300,1977.7536,39.9,49.443858
891,7500,300,1998.5184000000004,39.9,49.962852
892,7800,300,1997.2008,39.9,49.929966
893,8100,300,1958.7672,39.9,48.96909
894,8400,300,2008.9296,39.9,50.223186
895,8700,300,1973.6927999999998,39.9,49.342176
896,9000,300,2016.5184,39.9,50.41278
897,9300,300,1982.0232,39.9,49.550454
898,9600,300,2029.644,39.9,50.740992000000006
899,9900,300,1985.8536,39.9,49.646196
900,1200,200,1957.0824000000002,41.23,47.348766000000005
901,1500,300,1961.3952,41.23,47.453255999999996
902,1800,300,1905.9192000000003,41.23,46.11103200000001
903,2100,300,1940.688,41.23,46.95224400000001
904,2400,300,1972.3536000000001,41.23,47.718342
905,2700,300,1928.6855999999998,41.23,46.661886
906,3000,300,1906.4016000000001,41.23,46.122696
907,3300,300,1950.7751999999998,41.23,47.19621600000001
908,3600,300,1949.8031999999998,41.23,47.172779999999996
909,3900,300,1984.8239999999998,41.23,48.020039999999995
910,4200,300,1950.4368000000002,41.23,47.188116
911,4500,300,1916.2512,41.23,46.360998
912,4800,300,1977.8184,41.23,47.850534
913,5100,300,1981.1735999999999,41.23,47.931695999999995
914,5400,300,1953.0288,41.23,47.25081
915,5700,300,1974.6144,41.23,47.77299
916,6000,300,1942.5672000000002,41.23,46.997712
917,6300,300,1975.2336000000003,41.23,47.788056000000005
918,6600,300,1928.1384,41.23,46.648548
919,6900,300,1978.0415999999998,41.23,47.855934
920,7200,300,1961.3736000000001,41.23,47.452608000000005
921,7500,300,1947.5711999999996,41.23,47.118672000000004
922,7800,300,1991.0736,41.23,48.171186000000006
923,8100,300,1968.2135999999998,41.23,47.618118
924,8400,300,1934.6616000000001,41.23,46.80638999999999
925,8700,300,1952.1504000000002,41.23,47.229426000000004
926,9000,300,1937.0232,41.23,46.863468
927,9300,300,1963.2959999999998,41.23,47.499102
928,9600,300,1988.7695999999996,41.23,48.115512
929,9900,300,1964.5488000000003,41.23,47.529396
930,1200,200,1911.096,42.427,44.93172600000001
931,1500,300,1862.8632,42.427,43.797726000000004
932,1800,300,1868.1984000000002,42.427,43.923221999999996
933,2100,300,1919.2248,42.427,45.12283200000001
934,2400,300,1884.0960000000002,42.427,44.296956
935,2700,300,1913.4360000000001,42.427,44.986752
936,3000,300,1922.1840000000002,42.427,45.192492
937,3300,300,1920.4415999999997,42.427,45.151506000000005
938,3600,300,1922.6448,42.427,45.203238
939,3900,300,1956.24,42.427,45.993042
940,4200,300,1920.4199999999998,42.427,45.150966000000004
941,4500,300,1934.1144,42.427,45.472806
942,4800,300,1921.6512000000002,42.427,45.179964
